trade_id,side,entry_id,level_snapshot,threshold_type,threshold_pct,hit,hit_bar,hit_minutes,ended_profit,ended_loss
1,short,Short1,1,adverse_pct,0.25,True,0.0,15.0,True,False
1,short,Short1,1,adverse_pct,0.5,True,1.0,30.0,True,False
1,short,Short1,1,adverse_pct,1.0,False,,,True,False
1,short,Short1,1,adverse_pct,2.0,False,,,True,False
1,short,Short1,1,adverse_pct,3.0,False,,,True,False
1,short,Short1,1,favorable_pct,0.25,True,3.0,60.0,True,False
1,short,Short1,1,favorable_pct,0.5,True,7.0,120.0,True,False
1,short,Short1,1,favorable_pct,1.0,True,7.0,120.0,True,False
1,short,Short1,1,favorable_pct,2.0,True,7.0,120.0,True,False
1,short,Short1,1,favorable_pct,3.0,True,7.0,120.0,True,False
2,short,Short1,1,adverse_pct,0.25,True,1.0,30.0,True,False
2,short,Short1,1,adverse_pct,0.5,True,3.0,60.0,True,False
2,short,Short1,1,adverse_pct,1.0,True,4.0,75.0,True,False
2,short,Short1,1,adverse_pct,2.0,True,11.0,180.0,True,False
2,short,Short1,1,adverse_pct,3.0,True,11.0,180.0,True,False
2,short,Short1,1,favorable_pct,0.25,True,7.0,120.0,True,False
2,short,Short1,1,favorable_pct,0.5,True,16.0,255.0,True,False
2,short,Short1,1,favorable_pct,1.0,True,16.0,255.0,True,False
2,short,Short1,1,favorable_pct,2.0,True,17.0,270.0,True,False
2,short,Short1,1,favorable_pct,3.0,False,,,True,False
3,long,Long1,1,adverse_pct,0.25,True,0.0,15.0,False,True
3,long,Long1,1,adverse_pct,0.5,True,0.0,15.0,False,True
3,long,Long1,1,adverse_pct,1.0,True,1.0,30.0,False,True
3,long,Long1,1,adverse_pct,2.0,True,2.0,45.0,False,True
3,long,Long1,1,adverse_pct,3.0,True,5.0,90.0,False,True
3,long,Long1,1,favorable_pct,0.25,False,,,False,True
3,long,Long1,1,favorable_pct,0.5,False,,,False,True
3,long,Long1,1,favorable_pct,1.0,False,,,False,True
3,long,Long1,1,favorable_pct,2.0,False,,,False,True
3,long,Long1,1,favorable_pct,3.0,False,,,False,True
4,long,Long2,2,adverse_pct,0.25,True,1.0,30.0,False,True
4,long,Long2,2,adverse_pct,0.5,True,3.0,60.0,False,True
4,long,Long2,2,adverse_pct,1.0,True,4.0,75.0,False,True
4,long,Long2,2,adverse_pct,2.0,True,6.0,105.0,False,True
4,long,Long2,2,adverse_pct,3.0,True,6.0,105.0,False,True
4,long,Long2,2,favorable_pct,0.25,True,0.0,15.0,False,True
4,long,Long2,2,favorable_pct,0.5,False,,,False,True
4,long,Long2,2,favorable_pct,1.0,False,,,False,True
4,long,Long2,2,favorable_pct,2.0,False,,,False,True
4,long,Long2,2,favorable_pct,3.0,False,,,False,True
5,short,TrendShort,0,adverse_pct,0.25,True,0.0,15.0,False,True
5,short,TrendShort,0,adverse_pct,0.5,True,0.0,15.0,False,True
5,short,TrendShort,0,adverse_pct,1.0,True,1.0,30.0,False,True
5,short,TrendShort,0,adverse_pct,2.0,True,30.0,465.0,False,True
5,short,TrendShort,0,adverse_pct,3.0,False,,,False,True
5,short,TrendShort,0,favorable_pct,0.25,False,,,False,True
5,short,TrendShort,0,favorable_pct,0.5,False,,,False,True
5,short,TrendShort,0,favorable_pct,1.0,False,,,False,True
5,short,TrendShort,0,favorable_pct,2.0,False,,,False,True
5,short,TrendShort,0,favorable_pct,3.0,False,,,False,True
6,long,Long1,1,adverse_pct,0.25,False,,,True,False
6,long,Long1,1,adverse_pct,0.5,False,,,True,False
6,long,Long1,1,adverse_pct,1.0,False,,,True,False
6,long,Long1,1,adverse_pct,2.0,False,,,True,False
6,long,Long1,1,adverse_pct,3.0,False,,,True,False
6,long,Long1,1,favorable_pct,0.25,True,0.0,15.0,True,False
6,long,Long1,1,favorable_pct,0.5,True,3.0,60.0,True,False
6,long,Long1,1,favorable_pct,1.0,True,8.0,135.0,True,False
6,long,Long1,1,favorable_pct,2.0,False,,,True,False
6,long,Long1,1,favorable_pct,3.0,False,,,True,False
7,long,Long1,1,adverse_pct,0.25,False,,,True,False
7,long,Long1,1,adverse_pct,0.5,False,,,True,False
7,long,Long1,1,adverse_pct,1.0,False,,,True,False
7,long,Long1,1,adverse_pct,2.0,False,,,True,False
7,long,Long1,1,adverse_pct,3.0,False,,,True,False
7,long,Long1,1,favorable_pct,0.25,True,0.0,15.0,True,False
7,long,Long1,1,favorable_pct,0.5,True,1.0,30.0,True,False
7,long,Long1,1,favorable_pct,1.0,True,11.0,180.0,True,False
7,long,Long1,1,favorable_pct,2.0,True,54.0,825.0,True,False
7,long,Long1,1,favorable_pct,3.0,True,73.0,1110.0,True,False
8,long,Long2,2,adverse_pct,0.25,False,,,True,False
8,long,Long2,2,adverse_pct,0.5,False,,,True,False
8,long,Long2,2,adverse_pct,1.0,False,,,True,False
8,long,Long2,2,adverse_pct,2.0,False,,,True,False
8,long,Long2,2,adverse_pct,3.0,False,,,True,False
8,long,Long2,2,favorable_pct,0.25,True,0.0,15.0,True,False
8,long,Long2,2,favorable_pct,0.5,True,1.0,30.0,True,False
8,long,Long2,2,favorable_pct,1.0,True,11.0,180.0,True,False
8,long,Long2,2,favorable_pct,2.0,True,54.0,825.0,True,False
8,long,Long2,2,favorable_pct,3.0,True,73.0,1110.0,True,False
9,long,Long1,1,adverse_pct,0.25,True,0.0,15.0,False,True
9,long,Long1,1,adverse_pct,0.5,True,1.0,30.0,False,True
9,long,Long1,1,adverse_pct,1.0,True,4.0,75.0,False,True
9,long,Long1,1,adverse_pct,2.0,True,7.0,120.0,False,True
9,long,Long1,1,adverse_pct,3.0,True,89.0,1350.0,False,True
9,long,Long1,1,favorable_pct,0.25,False,,,False,True
9,long,Long1,1,favorable_pct,0.5,False,,,False,True
9,long,Long1,1,favorable_pct,1.0,False,,,False,True
9,long,Long1,1,favorable_pct,2.0,False,,,False,True
9,long,Long1,1,favorable_pct,3.0,False,,,False,True
10,long,Long2,2,adverse_pct,0.25,False,,,True,False
10,long,Long2,2,adverse_pct,0.5,False,,,True,False
10,long,Long2,2,adverse_pct,1.0,False,,,True,False
10,long,Long2,2,adverse_pct,2.0,False,,,True,False
10,long,Long2,2,adverse_pct,3.0,False,,,True,False
10,long,Long2,2,favorable_pct,0.25,True,0.0,15.0,True,False
10,long,Long2,2,favorable_pct,0.5,True,0.0,15.0,True,False
10,long,Long2,2,favorable_pct,1.0,True,1.0,30.0,True,False
10,long,Long2,2,favorable_pct,2.0,True,4.0,75.0,True,False
10,long,Long2,2,favorable_pct,3.0,True,6.0,105.0,True,False
11,long,Long1,1,adverse_pct,0.25,True,0.0,15.0,True,False
11,long,Long1,1,adverse_pct,0.5,True,0.0,15.0,True,False
11,long,Long1,1,adverse_pct,1.0,True,0.0,15.0,True,False
11,long,Long1,1,adverse_pct,2.0,False,,,True,False
11,long,Long1,1,adverse_pct,3.0,False,,,True,False
11,long,Long1,1,favorable_pct,0.25,True,5.0,90.0,True,False
11,long,Long1,1,favorable_pct,0.5,True,11.0,180.0,True,False
11,long,Long1,1,favorable_pct,1.0,True,11.0,180.0,True,False
11,long,Long1,1,favorable_pct,2.0,False,,,True,False
11,long,Long1,1,favorable_pct,3.0,False,,,True,False
12,long,Long1,1,adverse_pct,0.25,False,,,True,False
12,long,Long1,1,adverse_pct,0.5,False,,,True,False
12,long,Long1,1,adverse_pct,1.0,False,,,True,False
12,long,Long1,1,adverse_pct,2.0,False,,,True,False
12,long,Long1,1,adverse_pct,3.0,False,,,True,False
12,long,Long1,1,favorable_pct,0.25,True,0.0,15.0,True,False
12,long,Long1,1,favorable_pct,0.5,True,0.0,15.0,True,False
12,long,Long1,1,favorable_pct,1.0,True,1.0,30.0,True,False
12,long,Long1,1,favorable_pct,2.0,False,,,True,False
12,long,Long1,1,favorable_pct,3.0,False,,,True,False
13,long,Long1,1,adverse_pct,0.25,True,0.0,15.0,True,False
13,long,Long1,1,adverse_pct,0.5,True,1.0,30.0,True,False
13,long,Long1,1,adverse_pct,1.0,True,3.0,60.0,True,False
13,long,Long1,1,adverse_pct,2.0,True,5.0,90.0,True,False
13,long,Long1,1,adverse_pct,3.0,True,25.0,390.0,True,False
13,long,Long1,1,favorable_pct,0.25,True,63.0,960.0,True,False
13,long,Long1,1,favorable_pct,0.5,True,66.0,1005.0,True,False
13,long,Long1,1,favorable_pct,1.0,True,67.0,1020.0,True,False
13,long,Long1,1,favorable_pct,2.0,False,,,True,False
13,long,Long1,1,favorable_pct,3.0,False,,,True,False
14,long,Long2,2,adverse_pct,0.25,True,6.0,105.0,True,False
14,long,Long2,2,adverse_pct,0.5,False,,,True,False
14,long,Long2,2,adverse_pct,1.0,False,,,True,False
14,long,Long2,2,adverse_pct,2.0,False,,,True,False
14,long,Long2,2,adverse_pct,3.0,False,,,True,False
14,long,Long2,2,favorable_pct,0.25,True,1.0,30.0,True,False
14,long,Long2,2,favorable_pct,0.5,True,6.0,105.0,True,False
14,long,Long2,2,favorable_pct,1.0,True,13.0,210.0,True,False
14,long,Long2,2,favorable_pct,2.0,True,19.0,300.0,True,False
14,long,Long2,2,favorable_pct,3.0,True,61.0,930.0,True,False
15,short,Short1,1,adverse_pct,0.25,True,0.0,15.0,True,False
15,short,Short1,1,adverse_pct,0.5,True,0.0,15.0,True,False
15,short,Short1,1,adverse_pct,1.0,False,,,True,False
15,short,Short1,1,adverse_pct,2.0,False,,,True,False
15,short,Short1,1,adverse_pct,3.0,False,,,True,False
15,short,Short1,1,favorable_pct,0.25,True,23.0,360.0,True,False
15,short,Short1,1,favorable_pct,0.5,True,51.0,780.0,True,False
15,short,Short1,1,favorable_pct,1.0,True,59.0,900.0,True,False
15,short,Short1,1,favorable_pct,2.0,False,,,True,False
15,short,Short1,1,favorable_pct,3.0,False,,,True,False
16,short,Short2,2,adverse_pct,0.25,True,2.0,45.0,True,False
16,short,Short2,2,adverse_pct,0.5,False,,,True,False
16,short,Short2,2,adverse_pct,1.0,False,,,True,False
16,short,Short2,2,adverse_pct,2.0,False,,,True,False
16,short,Short2,2,adverse_pct,3.0,False,,,True,False
16,short,Short2,2,favorable_pct,0.25,True,10.0,165.0,True,False
16,short,Short2,2,favorable_pct,0.5,True,36.0,555.0,True,False
16,short,Short2,2,favorable_pct,1.0,True,43.0,660.0,True,False
16,short,Short2,2,favorable_pct,2.0,False,,,True,False
16,short,Short2,2,favorable_pct,3.0,False,,,True,False
17,short,Short2,2,adverse_pct,0.25,False,,,True,False
17,short,Short2,2,adverse_pct,0.5,False,,,True,False
17,short,Short2,2,adverse_pct,1.0,False,,,True,False
17,short,Short2,2,adverse_pct,2.0,False,,,True,False
17,short,Short2,2,adverse_pct,3.0,False,,,True,False
17,short,Short2,2,favorable_pct,0.25,True,0.0,15.0,True,False
17,short,Short2,2,favorable_pct,0.5,True,1.0,30.0,True,False
17,short,Short2,2,favorable_pct,1.0,False,,,True,False
17,short,Short2,2,favorable_pct,2.0,False,,,True,False
17,short,Short2,2,favorable_pct,3.0,False,,,True,False
18,short,Short1,1,adverse_pct,0.25,True,2.0,45.0,True,False
18,short,Short1,1,adverse_pct,0.5,True,6.0,105.0,True,False
18,short,Short1,1,adverse_pct,1.0,True,32.0,495.0,True,False
18,short,Short1,1,adverse_pct,2.0,True,35.0,540.0,True,False
18,short,Short1,1,adverse_pct,3.0,False,,,True,False
18,short,Short1,1,favorable_pct,0.25,True,94.0,1425.0,True,False
18,short,Short1,1,favorable_pct,0.5,True,96.0,1455.0,True,False
18,short,Short1,1,favorable_pct,1.0,False,,,True,False
18,short,Short1,1,favorable_pct,2.0,False,,,True,False
18,short,Short1,1,favorable_pct,3.0,False,,,True,False
19,short,Short1,1,adverse_pct,0.25,True,1.0,30.0,False,True
19,short,Short1,1,adverse_pct,0.5,True,2.0,45.0,False,True
19,short,Short1,1,adverse_pct,1.0,False,,,False,True
19,short,Short1,1,adverse_pct,2.0,False,,,False,True
19,short,Short1,1,adverse_pct,3.0,False,,,False,True
19,short,Short1,1,favorable_pct,0.25,True,12.0,195.0,False,True
19,short,Short1,1,favorable_pct,0.5,True,20.0,315.0,False,True
19,short,Short1,1,favorable_pct,1.0,True,48.0,735.0,False,True
19,short,Short1,1,favorable_pct,2.0,False,,,False,True
19,short,Short1,1,favorable_pct,3.0,False,,,False,True
20,short,Short1,1,adverse_pct,0.25,True,0.0,15.0,False,True
20,short,Short1,1,adverse_pct,0.5,True,8.0,135.0,False,True
20,short,Short1,1,adverse_pct,1.0,True,23.0,360.0,False,True
20,short,Short1,1,adverse_pct,2.0,False,,,False,True
20,short,Short1,1,adverse_pct,3.0,False,,,False,True
20,short,Short1,1,favorable_pct,0.25,False,,,False,True
20,short,Short1,1,favorable_pct,0.5,False,,,False,True
20,short,Short1,1,favorable_pct,1.0,False,,,False,True
20,short,Short1,1,favorable_pct,2.0,False,,,False,True
20,short,Short1,1,favorable_pct,3.0,False,,,False,True
21,short,Short1,1,adverse_pct,0.25,False,,,True,False
21,short,Short1,1,adverse_pct,0.5,False,,,True,False
21,short,Short1,1,adverse_pct,1.0,False,,,True,False
21,short,Short1,1,adverse_pct,2.0,False,,,True,False
21,short,Short1,1,adverse_pct,3.0,False,,,True,False
21,short,Short1,1,favorable_pct,0.25,True,0.0,15.0,True,False
21,short,Short1,1,favorable_pct,0.5,True,7.0,120.0,True,False
21,short,Short1,1,favorable_pct,1.0,True,9.0,150.0,True,False
21,short,Short1,1,favorable_pct,2.0,True,11.0,180.0,True,False
21,short,Short1,1,favorable_pct,3.0,True,57.0,870.0,True,False
22,long,Long1,1,adverse_pct,0.25,True,0.0,15.0,True,False
22,long,Long1,1,adverse_pct,0.5,False,,,True,False
22,long,Long1,1,adverse_pct,1.0,False,,,True,False
22,long,Long1,1,adverse_pct,2.0,False,,,True,False
22,long,Long1,1,adverse_pct,3.0,False,,,True,False
22,long,Long1,1,favorable_pct,0.25,True,2.0,45.0,True,False
22,long,Long1,1,favorable_pct,0.5,True,23.0,360.0,True,False
22,long,Long1,1,favorable_pct,1.0,True,51.0,780.0,True,False
22,long,Long1,1,favorable_pct,2.0,True,54.0,825.0,True,False
22,long,Long1,1,favorable_pct,3.0,True,90.0,1365.0,True,False
23,short,Short1,1,adverse_pct,0.25,True,0.0,15.0,False,True
23,short,Short1,1,adverse_pct,0.5,True,0.0,15.0,False,True
23,short,Short1,1,adverse_pct,1.0,True,37.0,570.0,False,True
23,short,Short1,1,adverse_pct,2.0,True,58.0,885.0,False,True
23,short,Short1,1,adverse_pct,3.0,False,,,False,True
23,short,Short1,1,favorable_pct,0.25,False,,,False,True
23,short,Short1,1,favorable_pct,0.5,False,,,False,True
23,short,Short1,1,favorable_pct,1.0,False,,,False,True
23,short,Short1,1,favorable_pct,2.0,False,,,False,True
23,short,Short1,1,favorable_pct,3.0,False,,,False,True
24,short,Short2,2,adverse_pct,0.25,True,1.0,30.0,False,True
24,short,Short2,2,adverse_pct,0.5,True,3.0,60.0,False,True
24,short,Short2,2,adverse_pct,1.0,True,6.0,105.0,False,True
24,short,Short2,2,adverse_pct,2.0,True,48.0,735.0,False,True
24,short,Short2,2,adverse_pct,3.0,True,68.0,1035.0,False,True
24,short,Short2,2,favorable_pct,0.25,True,0.0,15.0,False,True
24,short,Short2,2,favorable_pct,0.5,False,,,False,True
24,short,Short2,2,favorable_pct,1.0,False,,,False,True
24,short,Short2,2,favorable_pct,2.0,False,,,False,True
24,short,Short2,2,favorable_pct,3.0,False,,,False,True
25,short,Short3,3,adverse_pct,0.25,True,8.0,135.0,False,True
25,short,Short3,3,adverse_pct,0.5,True,14.0,225.0,False,True
25,short,Short3,3,adverse_pct,1.0,False,,,False,True
25,short,Short3,3,adverse_pct,2.0,False,,,False,True
25,short,Short3,3,adverse_pct,3.0,False,,,False,True
25,short,Short3,3,favorable_pct,0.25,True,3.0,60.0,False,True
25,short,Short3,3,favorable_pct,0.5,False,,,False,True
25,short,Short3,3,favorable_pct,1.0,False,,,False,True
25,short,Short3,3,favorable_pct,2.0,False,,,False,True
25,short,Short3,3,favorable_pct,3.0,False,,,False,True
26,short,Short1,1,adverse_pct,0.25,True,0.0,15.0,False,True
26,short,Short1,1,adverse_pct,0.5,True,0.0,15.0,False,True
26,short,Short1,1,adverse_pct,1.0,False,,,False,True
26,short,Short1,1,adverse_pct,2.0,False,,,False,True
26,short,Short1,1,adverse_pct,3.0,False,,,False,True
26,short,Short1,1,favorable_pct,0.25,False,,,False,True
26,short,Short1,1,favorable_pct,0.5,False,,,False,True
26,short,Short1,1,favorable_pct,1.0,False,,,False,True
26,short,Short1,1,favorable_pct,2.0,False,,,False,True
26,short,Short1,1,favorable_pct,3.0,False,,,False,True
27,long,TrendLong,0,adverse_pct,0.25,True,1.0,30.0,True,False
27,long,TrendLong,0,adverse_pct,0.5,True,1.0,30.0,True,False
27,long,TrendLong,0,adverse_pct,1.0,True,1.0,30.0,True,False
27,long,TrendLong,0,adverse_pct,2.0,False,,,True,False
27,long,TrendLong,0,adverse_pct,3.0,False,,,True,False
27,long,TrendLong,0,favorable_pct,0.25,True,0.0,15.0,True,False
27,long,TrendLong,0,favorable_pct,0.5,True,0.0,15.0,True,False
27,long,TrendLong,0,favorable_pct,1.0,True,17.0,270.0,True,False
27,long,TrendLong,0,favorable_pct,2.0,False,,,True,False
27,long,TrendLong,0,favorable_pct,3.0,False,,,True,False
28,short,Short1,1,adverse_pct,0.25,True,2.0,45.0,False,True
28,short,Short1,1,adverse_pct,0.5,True,2.0,45.0,False,True
28,short,Short1,1,adverse_pct,1.0,True,3.0,60.0,False,True
28,short,Short1,1,adverse_pct,2.0,True,31.0,480.0,False,True
28,short,Short1,1,adverse_pct,3.0,False,,,False,True
28,short,Short1,1,favorable_pct,0.25,False,,,False,True
28,short,Short1,1,favorable_pct,0.5,False,,,False,True
28,short,Short1,1,favorable_pct,1.0,False,,,False,True
28,short,Short1,1,favorable_pct,2.0,False,,,False,True
28,short,Short1,1,favorable_pct,3.0,False,,,False,True
29,short,Short2,2,adverse_pct,0.25,True,16.0,255.0,False,True
29,short,Short2,2,adverse_pct,0.5,True,16.0,255.0,False,True
29,short,Short2,2,adverse_pct,1.0,True,17.0,270.0,False,True
29,short,Short2,2,adverse_pct,2.0,False,,,False,True
29,short,Short2,2,adverse_pct,3.0,False,,,False,True
29,short,Short2,2,favorable_pct,0.25,True,3.0,60.0,False,True
29,short,Short2,2,favorable_pct,0.5,True,8.0,135.0,False,True
29,short,Short2,2,favorable_pct,1.0,False,,,False,True
29,short,Short2,2,favorable_pct,2.0,False,,,False,True
29,short,Short2,2,favorable_pct,3.0,False,,,False,True
30,short,Short1,1,adverse_pct,0.25,False,,,True,False
30,short,Short1,1,adverse_pct,0.5,False,,,True,False
30,short,Short1,1,adverse_pct,1.0,False,,,True,False
30,short,Short1,1,adverse_pct,2.0,False,,,True,False
30,short,Short1,1,adverse_pct,3.0,False,,,True,False
30,short,Short1,1,favorable_pct,0.25,True,0.0,15.0,True,False
30,short,Short1,1,favorable_pct,0.5,True,1.0,30.0,True,False
30,short,Short1,1,favorable_pct,1.0,True,7.0,120.0,True,False
30,short,Short1,1,favorable_pct,2.0,False,,,True,False
30,short,Short1,1,favorable_pct,3.0,False,,,True,False
31,short,Short1,1,adverse_pct,0.25,True,0.0,15.0,True,False
31,short,Short1,1,adverse_pct,0.5,False,,,True,False
31,short,Short1,1,adverse_pct,1.0,False,,,True,False
31,short,Short1,1,adverse_pct,2.0,False,,,True,False
31,short,Short1,1,adverse_pct,3.0,False,,,True,False
31,short,Short1,1,favorable_pct,0.25,True,3.0,60.0,True,False
31,short,Short1,1,favorable_pct,0.5,True,8.0,135.0,True,False
31,short,Short1,1,favorable_pct,1.0,False,,,True,False
31,short,Short1,1,favorable_pct,2.0,False,,,True,False
31,short,Short1,1,favorable_pct,3.0,False,,,True,False
32,short,Short2,2,adverse_pct,0.25,True,0.0,15.0,True,False
32,short,Short2,2,adverse_pct,0.5,False,,,True,False
32,short,Short2,2,adverse_pct,1.0,False,,,True,False
32,short,Short2,2,adverse_pct,2.0,False,,,True,False
32,short,Short2,2,adverse_pct,3.0,False,,,True,False
32,short,Short2,2,favorable_pct,0.25,True,3.0,60.0,True,False
32,short,Short2,2,favorable_pct,0.5,True,8.0,135.0,True,False
32,short,Short2,2,favorable_pct,1.0,False,,,True,False
32,short,Short2,2,favorable_pct,2.0,False,,,True,False
32,short,Short2,2,favorable_pct,3.0,False,,,True,False
33,short,Short1,1,adverse_pct,0.25,True,8.0,135.0,True,False
33,short,Short1,1,adverse_pct,0.5,False,,,True,False
33,short,Short1,1,adverse_pct,1.0,False,,,True,False
33,short,Short1,1,adverse_pct,2.0,False,,,True,False
33,short,Short1,1,adverse_pct,3.0,False,,,True,False
33,short,Short1,1,favorable_pct,0.25,True,0.0,15.0,True,False
33,short,Short1,1,favorable_pct,0.5,True,2.0,45.0,True,False
33,short,Short1,1,favorable_pct,1.0,False,,,True,False
33,short,Short1,1,favorable_pct,2.0,False,,,True,False
33,short,Short1,1,favorable_pct,3.0,False,,,True,False
34,short,Short1,1,adverse_pct,0.25,False,,,True,False
34,short,Short1,1,adverse_pct,0.5,False,,,True,False
34,short,Short1,1,adverse_pct,1.0,False,,,True,False
34,short,Short1,1,adverse_pct,2.0,False,,,True,False
34,short,Short1,1,adverse_pct,3.0,False,,,True,False
34,short,Short1,1,favorable_pct,0.25,True,0.0,15.0,True,False
34,short,Short1,1,favorable_pct,0.5,True,3.0,60.0,True,False
34,short,Short1,1,favorable_pct,1.0,False,,,True,False
34,short,Short1,1,favorable_pct,2.0,False,,,True,False
34,short,Short1,1,favorable_pct,3.0,False,,,True,False
35,short,Short1,1,adverse_pct,0.25,True,0.0,15.0,False,True
35,short,Short1,1,adverse_pct,0.5,True,0.0,15.0,False,True
35,short,Short1,1,adverse_pct,1.0,False,,,False,True
35,short,Short1,1,adverse_pct,2.0,False,,,False,True
35,short,Short1,1,adverse_pct,3.0,False,,,False,True
35,short,Short1,1,favorable_pct,0.25,True,2.0,45.0,False,True
35,short,Short1,1,favorable_pct,0.5,True,3.0,60.0,False,True
35,short,Short1,1,favorable_pct,1.0,False,,,False,True
35,short,Short1,1,favorable_pct,2.0,False,,,False,True
35,short,Short1,1,favorable_pct,3.0,False,,,False,True
36,short,Short1,1,adverse_pct,0.25,False,,,True,False
36,short,Short1,1,adverse_pct,0.5,False,,,True,False
36,short,Short1,1,adverse_pct,1.0,False,,,True,False
36,short,Short1,1,adverse_pct,2.0,False,,,True,False
36,short,Short1,1,adverse_pct,3.0,False,,,True,False
36,short,Short1,1,favorable_pct,0.25,True,0.0,15.0,True,False
36,short,Short1,1,favorable_pct,0.5,True,0.0,15.0,True,False
36,short,Short1,1,favorable_pct,1.0,True,2.0,45.0,True,False
36,short,Short1,1,favorable_pct,2.0,False,,,True,False
36,short,Short1,1,favorable_pct,3.0,False,,,True,False
37,short,Short1,1,adverse_pct,0.25,True,2.0,45.0,False,True
37,short,Short1,1,adverse_pct,0.5,True,14.0,225.0,False,True
37,short,Short1,1,adverse_pct,1.0,True,15.0,240.0,False,True
37,short,Short1,1,adverse_pct,2.0,False,,,False,True
37,short,Short1,1,adverse_pct,3.0,False,,,False,True
37,short,Short1,1,favorable_pct,0.25,True,5.0,90.0,False,True
37,short,Short1,1,favorable_pct,0.5,True,18.0,285.0,False,True
37,short,Short1,1,favorable_pct,1.0,True,18.0,285.0,False,True
37,short,Short1,1,favorable_pct,2.0,False,,,False,True
37,short,Short1,1,favorable_pct,3.0,False,,,False,True
38,short,Short2,2,adverse_pct,0.25,True,2.0,45.0,False,True
38,short,Short2,2,adverse_pct,0.5,True,14.0,225.0,False,True
38,short,Short2,2,adverse_pct,1.0,True,15.0,240.0,False,True
38,short,Short2,2,adverse_pct,2.0,False,,,False,True
38,short,Short2,2,adverse_pct,3.0,False,,,False,True
38,short,Short2,2,favorable_pct,0.25,True,5.0,90.0,False,True
38,short,Short2,2,favorable_pct,0.5,True,18.0,285.0,False,True
38,short,Short2,2,favorable_pct,1.0,True,18.0,285.0,False,True
38,short,Short2,2,favorable_pct,2.0,False,,,False,True
38,short,Short2,2,favorable_pct,3.0,False,,,False,True
39,short,Short1,1,adverse_pct,0.25,False,,,False,True
39,short,Short1,1,adverse_pct,0.5,False,,,False,True
39,short,Short1,1,adverse_pct,1.0,False,,,False,True
39,short,Short1,1,adverse_pct,2.0,False,,,False,True
39,short,Short1,1,adverse_pct,3.0,False,,,False,True
39,short,Short1,1,favorable_pct,0.25,True,3.0,60.0,False,True
39,short,Short1,1,favorable_pct,0.5,True,7.0,120.0,False,True
39,short,Short1,1,favorable_pct,1.0,True,15.0,240.0,False,True
39,short,Short1,1,favorable_pct,2.0,False,,,False,True
39,short,Short1,1,favorable_pct,3.0,False,,,False,True
40,long,Long1,1,adverse_pct,0.25,True,0.0,15.0,True,False
40,long,Long1,1,adverse_pct,0.5,False,,,True,False
40,long,Long1,1,adverse_pct,1.0,False,,,True,False
40,long,Long1,1,adverse_pct,2.0,False,,,True,False
40,long,Long1,1,adverse_pct,3.0,False,,,True,False
40,long,Long1,1,favorable_pct,0.25,True,1.0,30.0,True,False
40,long,Long1,1,favorable_pct,0.5,True,2.0,45.0,True,False
40,long,Long1,1,favorable_pct,1.0,True,17.0,270.0,True,False
40,long,Long1,1,favorable_pct,2.0,True,25.0,390.0,True,False
40,long,Long1,1,favorable_pct,3.0,True,126.0,1905.0,True,False
41,long,Long1,1,adverse_pct,0.25,False,,,False,True
41,long,Long1,1,adverse_pct,0.5,False,,,False,True
41,long,Long1,1,adverse_pct,1.0,False,,,False,True
41,long,Long1,1,adverse_pct,2.0,False,,,False,True
41,long,Long1,1,adverse_pct,3.0,False,,,False,True
41,long,Long1,1,favorable_pct,0.25,True,0.0,15.0,False,True
41,long,Long1,1,favorable_pct,0.5,True,0.0,15.0,False,True
41,long,Long1,1,favorable_pct,1.0,False,,,False,True
41,long,Long1,1,favorable_pct,2.0,False,,,False,True
41,long,Long1,1,favorable_pct,3.0,False,,,False,True
42,short,Short1,1,adverse_pct,0.25,True,1.0,30.0,False,True
42,short,Short1,1,adverse_pct,0.5,True,6.0,105.0,False,True
42,short,Short1,1,adverse_pct,1.0,True,10.0,165.0,False,True
42,short,Short1,1,adverse_pct,2.0,True,11.0,180.0,False,True
42,short,Short1,1,adverse_pct,3.0,True,14.0,225.0,False,True
42,short,Short1,1,favorable_pct,0.25,True,0.0,15.0,False,True
42,short,Short1,1,favorable_pct,0.5,False,,,False,True
42,short,Short1,1,favorable_pct,1.0,False,,,False,True
42,short,Short1,1,favorable_pct,2.0,False,,,False,True
42,short,Short1,1,favorable_pct,3.0,False,,,False,True
43,short,Short1,1,adverse_pct,0.25,True,7.0,120.0,False,True
43,short,Short1,1,adverse_pct,0.5,True,9.0,150.0,False,True
43,short,Short1,1,adverse_pct,1.0,True,9.0,150.0,False,True
43,short,Short1,1,adverse_pct,2.0,False,,,False,True
43,short,Short1,1,adverse_pct,3.0,False,,,False,True
43,short,Short1,1,favorable_pct,0.25,False,,,False,True
43,short,Short1,1,favorable_pct,0.5,False,,,False,True
43,short,Short1,1,favorable_pct,1.0,False,,,False,True
43,short,Short1,1,favorable_pct,2.0,False,,,False,True
43,short,Short1,1,favorable_pct,3.0,False,,,False,True
44,long,TrendLong,0,adverse_pct,0.25,True,0.0,15.0,False,True
44,long,TrendLong,0,adverse_pct,0.5,False,,,False,True
44,long,TrendLong,0,adverse_pct,1.0,False,,,False,True
44,long,TrendLong,0,adverse_pct,2.0,False,,,False,True
44,long,TrendLong,0,adverse_pct,3.0,False,,,False,True
44,long,TrendLong,0,favorable_pct,0.25,True,0.0,15.0,False,True
44,long,TrendLong,0,favorable_pct,0.5,False,,,False,True
